identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
262126859,262126859,eastbound,B789,KPHL,EGLL,24:26:28.95,30:22:12.71,40.748098,-67.96722,36680.0,198640.41454065085,106
262132942,262132942,eastbound,B763,KEWR,EGLL,24:28:24.84,28:59:31.12,45.878625,-52.548712,40688.0,151847.78649330122,80
262131105,262131105,eastbound,A333,KTPA,EDDF,24:28:33.25,31:08:40.14,38.222228,-63.575828,38897.0,189122.75466019136,97
262132033,262132033,eastbound,B77L,KMIA,EBLG,24:30:34.23,30:31:03.26,38.049485,-61.950127,40915.0,247652.7831672824,100
262155054,262155054,eastbound,B763,KJFK,LKPR,24:30:39.88,31:19:24.18,41.060237,-67.710529,35625.0,163229.4336025607,114
262131241,262131241,eastbound,B763,KJFK,ESSA,24:31:28.87,29:50:46.86,48.643248,-52.875913,40118.0,156109.49920159782,93
262130179,262130179,westbound,B748,EDDK,KSDF,24:31:38.07,29:09:46.61,55.940245,-8.215537,36587.0,386924.6002691033,81
262144441,262144441,eastbound,B763,KJFK,LIMC,24:32:56.26,31:07:37.39,40.635134,-68.081761,35784.0,162515.70827880074,112
262146071,262146071,eastbound,B788,KDFW,EHAM,24:33:12.39,30:52:13.38,38.184279,-66.293325,41031.0,170252.08599475404,89
262129892,262129892,eastbound,B77W,CYUL,LFPG,24:33:22.17,29:02:52.77,50.983141,-54.500486,40251.0,266439.7452939584,81
262138831,262138831,eastbound,B789,KJFK,EGKK,24:33:57.63,28:53:09.69,46.337803,-52.461994,41283.0,187643.1367311245,80
262135362,262135362,eastbound,B788,TNCB,EHAM,24:35:09.12,31:23:16.09,26.894728,-60.354991,41410.0,178393.84243143004,101
262139271,262139271,eastbound,B772,KEWR,EHAM,24:35:19.02,29:12:01.87,45.963516,-52.333191,39385.0,217153.10451583492,85
262129754,262129754,eastbound,B77W,KEWR,EDDF,24:36:12.44,31:01:58.44,40.510738,-68.053567,35852.0,280758.6170940046,114
262139313,262139313,eastbound,B789,KPHL,EGLL,24:37:19.74,30:28:22.12,41.641454,-67.831577,36736.0,198271.74784529192,104
262129517,262129517,eastbound,B789,KAUS,EDDF,24:37:35.06,31:04:47.79,38.028934,-65.554504,39854.0,194207.6651890729,85
262145463,262145463,eastbound,B763,CYEG,EDDF,24:38:50.04,29:25:09.85,65.115555,-59.334361,39250.0,155876.89763770436,72
262147985,262147985,eastbound,B77L,TJBQ,EHAM,24:39:05.55,31:11:27.76,29.295745,-60.377654,41695.0,250395.05224312845,107
262123832,262123832,eastbound,A339,KMSP,LFPG,24:40:44.77,29:41:39.14,59.688185,-64.138339,39887.0,203801.63092615295,84
262183560,262183560,eastbound,A333,KJFK,EGCC,24:40:55.01,30:37:35.09,41.280801,-67.76423,36330.0,196083.87670193714,101
262152700,262152700,eastbound,B788,TNCC,EHAM,24:41:02.08,31:28:38.15,26.918305,-60.453628,41394.0,178644.99582364835,101
262134550,262134550,eastbound,B77W,KDFW,EGLL,24:41:46.54,30:44:01.07,38.129106,-67.439438,38672.0,274634.64645809657,89
262134884,262134884,eastbound,B77L,MPTO,EHAM,24:42:43.51,30:37:37.56,37.14824,-61.05863,41521.0,245209.15659639807,80
262150661,262150661,eastbound,A388,KMIA,EGLL,24:42:47.06,30:21:07.97,38.025217,-63.254082,39002.0,464166.5237988746,97
